MatchDatetime,season,HomeTeam,AwayTeam,FTR,Home_attack,Home_defence,Away_attack,Away_defence,Home_PPG,Away_PPG,Home_GDpg,Away_GDpg,Home_form_PPG,Away_form_PPG,Attack_diff,Defence_diff,PPG_diff,GDpg_diff,Form_PPG_diff,Interaction_home,Interaction_away,Strength_diff_abs,factual_text,opinion_text,home_n_injured,home_n_doubtful,home_n_suspended,home_n_unavailable,home_form_points,home_top_scorer_goals,home_top_scorer_missing,away_n_injured,away_n_doubtful,away_n_suspended,away_n_unavailable,away_form_points,away_top_scorer_goals,away_top_scorer_missing,diff_injured,diff_doubtful,diff_suspended,diff_unavailable,diff_form_points,diff_top_scorer_goals,diff_top_scorer_missing
2024-01-21 14:00:00,2023_2024,Sheffield United,West Ham,D,0.75,2.45,1.293103448275862,1.46551724137931,0.45,1.275862068965517,-1.7,-0.1724137931034482,0.8,2.0,-0.5431034482758621,0.9844827586206899,-0.8258620689655174,-1.527586206896552,-1.2,-0.7155172413793103,-1.156896551724138,0.8258620689655174,"Sheffield United: Injured Egan, Basham, T Davies, Jebbison. Doubtful none. Suspended none. Unavailable Ben Slimane, Larouci. Form LWLDLL. Leading scorer Archer, McBurnie 3. West Ham: Injured Antonio, Paquetá. Doubtful Álvarez, Bowen, Fornals. Suspended Benrahma. Unavailable Aguerd, Kudus. Form WLWWWD. Leading scorer Bowen 11.","Stick or twist: sell this month or delay until the summer? The now harmonious relationship between Sheffield United’s owner, Prince Abdullah, and Chris Wilder could be tested by Napoli’s serious interest in Anel Ahmedhodzic. The 24-year-old Bosnia and Herzegovina defender, who grew up in Sweden, arrived in South Yorkshire 18 months ago for what now looks a bargain £4m from Malmö. He played a key part in promotion from the Championship and has recently captained Wilder’s side. With the side’s key centre-half, and usual skipper, John Egan, sidelined by an achilles tendon injury until late spring at the earliest, selling Ahmedhodzic now could ruin Wilder’s hopes of avoiding relegation. On the other hand, the cash would be extremely welcome at Bramall Lane. Meanwhile, the new loan signing Ben Brereton Díaz will be hoping to endear himself to the fans with a goal or two against West Ham.",4,0,0,2,4,3,0,2,3,1,2,13,11,1,2,-3,-1,0,-9,-8,-1
2024-01-21 16:30:00,2023_2024,Bournemouth,Liverpool,A,1.140350877192982,1.859649122807018,2.03448275862069,1.120689655172414,1.12280701754386,1.931034482758621,-0.7192982456140351,0.9137931034482758,2.4,2.2,-0.894131881427707,0.7389594676346039,-0.8082274652147612,-1.633091349062311,0.1999999999999997,0.01966122202056875,0.174833635813672,0.8082274652147612,"Bournemouth: Injured Kerkez, Adams, Smith, Fredericks. Doubtful Kelly. Suspended Senesi. Unavailable Ouattara, Semenyo. Form DWWWWL. Leading scorer Solanke 12. Liverpool: Injured Alexander-Arnold, Robertson, Matip, Bajcetic, Doak, Szoboszlai, Thiago, Tsimikas. Doubtful none. Suspended none. Unavailable Endo, Salah. Form WWDDWW. Leading scorer Salah 14.","It is more than four months until England travel to Euro 2024 but Gareth Southgate’s squad already feels something of a closed shop, with a few undroppables such as Harry Kane and Jude Bellingham and several, more debatable, shoo-ins, including Harry Maguire and Jordan Henderson, almost certain to make the plane. That sense of continuity is probably a good thing but in attack there is scope for a forward to make a late play for a spot, with Kane the only guaranteed pick. Dominic Solanke, who has registered eight goals in his last eight games, is the leading English goalscorer in the Premier League and, on Sunday, he will hope to extend his prolific run when Bournemouth host one of his former clubs, Liverpool. Southgate is well versed on Solanke, having selected him while in charge of England Under-21s. Now the 26-year-old needs to prove he is the best of the rest.",4,1,1,2,13,12,0,8,0,0,2,14,14,1,-4,1,1,0,-1,-2,-1
2024-01-22 19:45:00,2023_2024,Brighton,Wolves,D,1.896551724137931,1.482758620689655,1.051724137931034,1.53448275862069,1.603448275862069,1.189655172413793,0.4137931034482758,-0.4827586206896552,1.2,2.0,0.8448275862068966,-0.05172413793103448,0.4137931034482758,0.896551724137931,-0.8,0.3620689655172413,-0.4310344827586208,0.4137931034482758,"Brighton: Injured Veltman, Ansu Fati, Enciso, Lamptey, March. Doubtful Igor. Suspended none. Unavailable Adingra, Mitoma. Form WDLDWD. Leading scorer João Pedro 7. Wolves: Injured none. Doubtful none. Suspended J Gomes. Unavailable Aït-Nouri, Traoré, Hwang. Form WDLWWW. Leading scorer Hwang 10.","While Wolves fans look ahead to the West Brom FA Cup fourth-round tie that follows after beating Brentford, there is a tough Premier League assignment to complete. Brighton have won the teams’ past four meetings, scoring 16 goals in the process, and won this fixture 6-0 last season. They return to action for the first time since 6 January, having enjoyed the full Premier League break. Wolves’ mid-winter break was truncated by the replay against Brentford and Gary O’Neil spoke afterwards of “a very small, tired group to do some work with before we go to Brighton”. A budget teetering close to profit and sustainability limits means there will be no raft of recruitments, with O’Neil admitting to a sell-to-buy situation. Max Kilman, linked with West Ham last week, fits the bill of a pure-profit cashable asset as someone bought in from non-league, but selling the club captain would be unpopular.",5,1,0,2,9,7,0,0,0,1,3,13,10,1,5,1,-1,-1,-4,-3,-1
2024-02-03 12:30:00,2023_2024,Everton,Tottenham,D,0.9666666666666667,1.416666666666667,1.95,1.6,1.066666666666667,1.716666666666667,-0.4500000000000001,0.3499999999999999,0.4,2.0,-0.9833333333333333,-0.1833333333333333,-0.6499999999999999,-0.7999999999999999,-1.6,-0.6333333333333334,0.5333333333333332,0.6499999999999999,"Everton: Injured Doucouré, Gomes, Dele. Doubtful Coleman, Onana, Danjuma. Suspended none. Form WLLLDD. Leading scorer Doucouré 6. Tottenham: Injured Lo Celso, Sessegnon, Solomon. Doubtful none. Suspended none. Unavailable Bissouma, Son. Form WWLWDW. Leading scorer Son 12.","Everton marked the first anniversary of Sean Dyche’s appointment by slipping into the relegation zone on Tuesday. The worrying position belies the undoubted progress that the Everton manager has overseen since replacing Frank Lampard but, before demanding fixtures against Tottenham and at Manchester City, his team urgently need to rediscover the spark that has gone missing since the 2-1 defeat by Ange Postecoglou’s team before Christmas. Injuries and constant demands on a small pool of reliable first-team players have caught up with Everton, who have not won in five Premier League matches and suffered morale-sapping home defeats in both cup competitions since last collecting three points at Burnley on 16 December. Dyche’s reign commenced with a tireless home win over north London opposition 12 months ago, when title-chasing Arsenal were beaten 1-0. With the club’s appeal against a 10-point deduction for a breach of financial rules offering no guarantees, he is back to square one in terms of another relegation dogfight. ",3,3,0,0,5,6,1,3,0,0,2,13,12,1,0,3,0,-2,-8,-6,0
2024-02-03 15:00:00,2023_2024,Brighton,Crystal Palace,H,1.833333333333333,1.5,1.083333333333333,1.416666666666667,1.566666666666667,1.15,0.3333333333333333,-0.3333333333333335,1.2,1.4,0.75,0.08333333333333326,0.4166666666666667,0.6666666666666667,-0.2,0.4166666666666665,-0.4166666666666667,0.4166666666666667,"Brighton: Injured Veltman, Enciso, Milner, March. Doubtful Ansu Fati, João Pedro. Suspended none. Unavailable Adingra, Mitoma. Form LDWDDL. Leading scorer João Pedro 7. Crystal Palace: Injured Ward, Holding, Doucouré. Doubtful Eze, Olise. Suspended none. Form DDLWLW. Leading scorers Édouard, Olise 6.","The M23 derby is perhaps matched only by the storied Watford-Luton rivalry for fearsome intensity, and Crystal Palace visit Brighton with both managers under some pressure. After a promising start, Roberto De Zerbi’s team have won only one of their past eight league games, scoring a meagre six goals in the process – and four of those came in that solitary victory. They shipped four in a midweek thrashing at Luton, and it’s hard not to wonder if their idiosyncratic style, baiting teams in before springing, has been rumbled. Roy Hodgson, meanwhile, could scarcely be making less of his young, talented players. On Tuesday, Michael Olise and Eberechi Eze scored and created all three of his side’s goals as they scraped by Sheffield United, the league’s bottom club, to record their second win in their last 11 games; the vibe at Selhurst is not good. As such, it could be a frantic, desperate afternoon in Sussex – exactly as a derby should be. ",4,2,0,2,6,7,1,3,2,0,0,8,0,0,1,0,0,2,-2,7,1
2024-02-03 15:00:00,2023_2024,Burnley,Fulham,D,1.0,2.045454545454545,1.383333333333333,1.483333333333333,0.5454545454545454,1.283333333333333,-1.045454545454545,-0.1000000000000001,0.8,0.8,-0.3833333333333333,0.562121212121212,-0.737878787878788,-0.9454545454545453,0.0,-0.4833333333333334,-0.6621212121212121,0.737878787878788,"Burnley: Injured Koleosho, Redmond. Doubtful Beyer, Delcroix, Taylor. Suspended none. Form LWLLDL. Leading scorers Amdouni, Foster 4. Fulham: Injured Diop, Traoré, Wilson, Jiménez. Doubtful none. Suspended none. Unavailable Bassey, Iwobi. Form LLLWLD. Leading scorer Jiménez 5.","Fulham reached an unwanted milestone on Tuesday with their goalless draw against Everton at Craven Cottage. It was the 10th time this season that Marco Silva’s side have failed to score in a Premier League game, surpassing any other goal-shy rivals in the top flight, and Raúl Jiménez’s hamstring injury heightens the manager’s concerns over where the remedy will come from. Since a prolific burst of 16 goals in four league games up until early December, Fulham have scored in one of their past six Premier League matches. Only Sheffield United have scored fewer away from home. Neither Rodrigo Muniz nor Carlos Vinícius have provided the cutting edge that a team with creative talent requires, as the Aleksandar Mitrovic-sized hole continues to stifle Fulham’s development. The duo need to step up at Burnley. Their opportunities are likely to be limited even further once the transfer window reopens this summer. ",2,3,0,0,4,0,0,4,0,0,2,4,5,1,-2,3,0,-2,0,-5,-1
2024-02-03 15:00:00,2023_2024,Newcastle,Luton,D,1.866666666666667,1.1,1.333333333333333,1.80952380952381,1.716666666666667,0.9047619047619048,0.7666666666666666,-0.4761904761904763,0.6,2.0,0.5333333333333334,-0.7095238095238094,0.8119047619047618,1.242857142857143,-1.4,0.05714285714285716,0.2333333333333332,0.8119047619047618,"Newcastle: Injured Willock, Pope, Joelinton, Targett, Anderson. Doubtful Isak, Lascelles, Barnes, Wilson. Suspended Tonali. Form WLLLLW. Leading scorer Isak 10. Luton: Injured Andersen, Nakamba, Onyedinma, Lockyer. Doubtful none. Suspended none. Form LWWLDW. Leading scorer Adebayo 8.","After a dodgy period, Newcastle might just be on the way back, giving Manchester City a run for their money before winning away at Fulham, in the Cup, and Villa, in the league in midweek. They were particularly impressive in dealing with Unai Emery’s side, the direct, intelligent running of Anthony Gordon making him the best of a very good bunch. But where Villa’s high defensive line is inviting for players with his pace and drive, Luton will not be as accommodating, fresh off a commanding midweek triumph – their third in five league games. Though the first victory in that run came over Newcastle it was recorded at Kenilworth Road and Eddie Howe’s side, 14th in the away-record table, are fourth in the home version. Moreover, with a team full of imposing athletes who ask physical questions of opponents they are well equipped to deal with the Hatters’ old-school style. Expect them to continue their recent improvement. ",5,4,1,0,6,10,1,4,0,0,0,10,8,0,1,4,1,0,-4,2,1
2024-02-03 17:30:00,2023_2024,Sheffield United,Aston Villa,A,0.8636363636363636,2.454545454545455,1.583333333333333,1.266666666666667,0.4545454545454545,1.733333333333333,-1.590909090909091,0.3166666666666667,0.4,1.0,-0.7196969696969696,1.187878787878788,-1.278787878787879,-1.907575757575757,-0.6,-0.403030303030303,-0.8712121212121213,1.278787878787879,"Sheffield United: Injured Grbic, Egan, Basham, Baldock, Jebbison. Doubtful Brereton Díaz, T Davies. Suspended Brewster. Form LDLLDL. Leading scorer McBurnie 4. Aston Villa: Injured Buendía, Torres, Durán, Mings. Doubtful Digne. Suspended none. Form WDLWDL. Leading scorer Watkins 10.","Unai Emery has done a fantastic job as manager of Aston Villa. It’s fair to say that he inherited a very useful and expensive squad, but how to extract the most from it was a question that befuddled Dean Smith and Steven Gerrard before him. Emery, though, very quickly did what they could not, deciding on a system and personnel, then drilling them as they settled. The question now, though, is whether a minor rethink is required, because against teams with fast, direct attackers and good passers in midfield, the Emery’s high line looks something of a liability. It has cost Villa two defeats to Newcastle – 5-1 on the opening weekend of the season and 3-1 in midweek – and a two-goal lead away to Manchester United, who visit next weekend. So, though they should take care of Sheffield United ­– and many other teams in the division – easily enough, it might just be time for a defensive tweak.",5,2,1,0,2,4,0,4,1,0,0,8,10,0,1,1,1,0,-6,-6,0
2024-02-04 14:00:00,2023_2024,Chelsea,Wolves,A,1.233333333333333,1.366666666666667,1.066666666666667,1.55,1.25,1.166666666666667,-0.1333333333333333,-0.4833333333333334,1.8,2.0,0.1666666666666667,-0.1833333333333333,0.08333333333333326,0.3500000000000001,-0.2,-0.3166666666666667,-0.3,0.08333333333333326,"Chelsea: Injured Chalobah, James, Lavia, Ugochukwu, Sánchez, Cucurella, Fofana. Doubtful none. Suspended none. Form WLWWWL. Leading scorer Palmer 9. Wolves: Injured none. Doubtful none. Suspended none. Unavailable Traoré, Hwang. Form LWWWDL. Leading scorer Hwang 10.",Christopher Nkunku’s goalscoring cameo was one of the only positives from Chelsea’s humbling by Liverpool. The forward produced a neat finish and was unfortunate not to be awarded a penalty. Chelsea will hope there is more to come. Nkunku is seen as the most talented player at the club but has struggled to stay fit since joining from RB Leipzig last summer. Expect Mauricio Pochettino to put him in from the start when Wolves visit Stamford Bridge. Chelsea need a grownup in the team. ,7,0,0,0,12,9,0,0,0,0,2,10,10,1,7,0,0,-2,2,-1,-1
2024-02-04 14:00:00,2023_2024,Man United,West Ham,H,1.433333333333333,1.25,1.3,1.466666666666667,1.833333333333333,1.266666666666667,0.1833333333333333,-0.1666666666666665,1.4,1.8,0.1333333333333333,-0.2166666666666666,0.5666666666666667,0.3499999999999999,-0.4000000000000001,-0.03333333333333321,0.05000000000000004,0.5666666666666667,"Manchester United: Injured Malacia, Martial, Mount. Doubtful Amrabat. Suspended none. Form DLWLDW. Leading scorer McTominay 6. West Ham: Injured Antonio, Paquetá. Doubtful none. Suspended none. Form WWWDDD. Leading scorer Bowen 11.","If Erik ten Hag is to save his job then his case is made stronger by having a fully fit squad. Though should that group blow winning positions as they almost did at Wolves then he will run out of excuses. In pre-season the plan was to have André Onana protected by a defensive pairing of Lisandro Martínez and Raphaël Varane behind Casemiro, with Kobbie Mainoo learning from the Brazilian. That group has barely played together and by consequence Rasmus Højlund has been on the steepest of learning curves, fending for himself up front. At Wolves, in the first half, United’s engine room purred as Højlund thrived. As for Marcus Rashford, selecting him after his Belfast excursion looked the action of a weak manager incapable of dishing out discipline. It proved effective; reigniting Rashford would be a useful tool in self-preservation. As is Mainoo’s continuing contribution though Ten Hag’s team still lack the means to kill off opponents.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04 14:00:00,2023_2024,Bournemouth,Nott'm Forest,D,1.11864406779661,1.88135593220339,1.083333333333333,1.8,1.101694915254237,0.9666666666666667,-0.7627118644067798,-0.7166666666666668,1.4,1.2,0.03531073446327682,0.08135593220338988,0.1350282485875706,-0.04604519774011306,0.2,-0.68135593220339,-0.7980225988700567,0.1350282485875706,"Bournemouth: Injured Aarons, Hill, Adams, Fredericks. Doubtful none. Suspended none. Form WWWLLD. Leading scorer Solanke 13. Nottingham Forest: Injured Origi. Doubtful none. Suspended none. Unavailable Aina, Boly, Sangaré. Form LLWWLL. Leading scorer Wood 8.","One of the first big questions that came Nuno Espírito Santo’s way upon taking charge of Nottingham Forest centred on how he would play the goalkeeping situation. Nuno, a former goalkeeper who won the Champions League at Porto under José Mourinho, knows what an elite shot-stopper looks like. Forest had Brice Samba en route to promotion and then Dean Henderson and Keylor Navas joined on loan last season, all of whom quickly established themselves as fans’ favourites. Nuno made it clear he would give Matt Turner and Odysseas Vlachodimos a chance to stake their claim for the No 1 spot but both have been unconvincing, the former making another costly error in defeat to Arsenal on Tuesday. Forest’s deadline-day move for Matz Sels, who failed to impress at Newcastle, making nine appearances across two forgettable years, feels underwhelming but Nuno needs it to be a master-stroke. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04 16:30:00,2023_2024,Arsenal,Liverpool,H,2.2,1.066666666666667,2.1,1.1,2.166666666666667,1.966666666666667,1.133333333333334,1.0,1.4,2.6,0.1000000000000001,-0.03333333333333344,0.2,0.1333333333333335,-1.2,1.1,1.033333333333333,0.2,"Arsenal: Injured Partey, Timber. Doubtful Vieira. Suspended none. Unavailable Tomiyasu. Form WDLLWW. Leading scorer Saka 7. Liverpool: Injured Tsimikas, Salah, Bajcetic, Doak, Matip. Doubtful Núñez, Thiago. Suspended none. Unavailable Endo. Form DDWWWW. Leading scorer Salah 14.","Manchester City lurk with intent and course-and-distance experience so a meeting between Arsenal and Liverpool becomes an effective run-off between who will be the serial champions’ closest challengers. If Jürgen Klopp’s valedictory season is to end in the title celebration with fans denied by a pandemic in 2020, then the leaders avoiding defeat at Arsenal – at least – appears a necessity. That Liverpool are surfing a wave of emotion is only enhanced by the romance of Conor Bradley’s breakthrough but once Trent Alexander-Arnold proved himself capable of playing the last 22 minutes of the 4-1 crushing of Chelsea, having done similar against Norwich, his return to the team became a fait accompli. In a post-Klopp Liverpool, Bradley’s rise may soon push Alexander-Arnold into a more permanent midfield role, but even if the Tyrone tyro looks a more natural defender it would be a surprise if the vice-captain begins such a vital match on the bench.",2,1,0,1,10,7,0,5,2,0,1,14,14,1,-3,-1,0,0,-4,-7,-1
2024-02-05 20:00:00,2023_2024,Brentford,Man City,A,1.508474576271186,1.389830508474576,2.457627118644068,0.9661016949152542,1.372881355932203,2.288135593220339,0.1186440677966101,1.491525423728814,0.6,2.6,-0.9491525423728815,0.4237288135593221,-0.9152542372881358,-1.372881355932204,-2.0,0.5423728813559322,1.067796610169492,0.9152542372881358,"Brentford: Injured Schade, Hickey, Mbeumo, Henry. Doubtful none. Suspended none. Unavailable Onyeka, Wissa, Ghoddos. Form LLLLWL. Leading scorer Mbeumo 7. Manchester City: Injured none. Doubtful none. Suspended none. Form WDWWWW. Leading scorer Haaland 14.","Pep Guardiola and Manchester City have calculated the precise quantity of effort and focus required to get at least one point more than whoever is chasing them, burning off challengers with previously improbable winning runs that begin in the nick of time. And they are poised to do likewise this season, beating Newcastle and Spurs in two of their past three games, the consecutive-victory count now up to eight in league and cups, with Kevin De Bruyne, John Stones and Erling Haaland all back. Brentford, though, did the double over City last season and, though the second triumph came with the title settled, their style – physical, direct and high-energy but also technical – is more than capable of causing problems. In particular, Ivan Toney will be eager to make up for lost time while earning the move he wants and forcing his way into England’s Euro 2024 squad, all of which should make for a fun evening at the Community Stadium.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 12:30:00,2023_2024,Man City,Everton,H,2.466666666666667,0.9666666666666667,0.9836065573770492,1.426229508196721,2.3,1.065573770491803,1.5,-0.4426229508196722,3.0,0.6,1.483060109289618,-0.4595628415300547,1.234426229508196,1.942622950819672,2.4,1.040437158469945,0.01693989071038249,1.234426229508196,"Manchester City: Injured none. Doubtful none. Suspended none. Form DWWWWW. Leading scorer Haaland 14. Everton: Injured Danjuma, Doucouré, Gomes, Dele. Doubtful Onana. Suspended none. Form LLLDDD. Leading scorer Doucouré 6.","The good news for Manchester City is that Liverpool’s 3-1 defeat at Arsenal last Sunday and their early kick-off on Saturday means Pep Guardiola’s side have the chance to go top of the Premier League for the first time since September, for a couple of hours at least. The bad news for Liverpool and the other title contenders is that City look back to their best, with everyone fit and firing. City have 11 victories and one draw from their last 12 matches in all competitions. Sean Dyche and Everton, who arrive at the Etihad in the relegation zone, could be in for a torrid 90 minutes. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 15:00:00,2023_2024,Fulham,Bournemouth,H,1.39344262295082,1.491803278688525,1.116666666666667,1.866666666666667,1.278688524590164,1.1,-0.09836065573770503,-0.75,1.0,1.0,0.276775956284153,-0.374863387978142,0.1786885245901639,0.651639344262295,0.0,-0.473224043715847,-0.375136612021858,0.1786885245901639,"Fulham: Injured Wilson, Jiménez, Tete, Diop. Doubtful Traoré. Suspended none. Unavailable Bassey, Iwobi. Form LLWLDD. Leading scorer Jiménez 5. Bournemouth: Injured Adams, Hill, Aarons, Fredericks. Doubtful Christie. Suspended Billing. Form WWLLDD. Leading scorer Solanke 13.","Fulham’s form has dipped again. They are winless in the Premier League since stunning Arsenal on New Year’s Eve and they suffered the deflation of exiting both cups last month. Semi-final heartbreak against Liverpool in the Carabao Cup was a blow and when fans turned their noses up at high ticket prices for the FA Cup tie against Newcastle it gave the impression of a club in danger of losing its way. However, Fulham are still capable of playing intelligent, attractive football under Marco Silva. They blew a 2-0 lead against Burnley last week, their game management letting them down, but there is a chance of improvement against Bournemouth. It remains difficult to know which Fulham will turn up. ",4,1,0,2,5,5,1,4,1,1,0,8,13,0,0,0,-1,2,-3,-8,1
2024-02-10 15:00:00,2023_2024,Liverpool,Burnley,H,2.081967213114754,1.131147540983606,1.043478260869565,2.043478260869565,1.934426229508197,0.5652173913043478,0.9508196721311475,-1.0,2.4,0.4,1.038488952245189,-0.9123307198859589,1.369208838203849,1.950819672131148,2.0,0.03848895224518856,-0.08766928011404129,1.369208838203849,"Liverpool: Injured Szoboszlai, Salah, Tsimikas, Bradley, Doak, Thiago, Bajcetic, Matip. Doubtful none. Suspended Konaté. Form DWWWWL. Leading scorer Salah 14. Burnley: Injured Koleosho, Redmond. Doubtful Taylor, Delcroix, Beyer. Suspended none. Form WLLDLD. Leading scorers Amdouni, Foster 4.","The Liverpool performance at Arsenal will have troubled Jürgen Klopp more than a result that tilted the title race marginally in Manchester City’s favour. There can be no repeat at home to a Burnley side languishing second from bottom and with two away wins to their name all season. To that end, the availability of Darwin Núñez should strengthen Liverpool’s confidence in producing an immediate response. Criticism of Klopp’s decision to bench Núñez at the Emirates was odd considering the striker had hobbled away from Anfield four days earlier with his foot in a protective boot. His absence from the starting lineup in both of Liverpool’s two Premier League defeats this season, however, underlines the importance of the unpredictable yet relentless striker. Burnley will be braced for a backlash.",8,0,1,0,13,14,1,2,3,0,0,5,0,0,6,-3,1,0,8,14,1
2024-02-10 15:00:00,2023_2024,Luton,Sheffield United,A,1.454545454545455,1.909090909090909,0.8260869565217391,2.565217391304348,0.9090909090909091,0.4347826086956522,-0.4545454545454546,-1.739130434782608,1.6,0.2,0.6284584980237155,-0.6561264822134385,0.4743083003952569,1.284584980237154,1.4,-1.110671936758893,-1.08300395256917,0.4743083003952569,"Luton: Injured Hashioka, Andersen, Nakamba, Onyedinma, Lockyer. Doubtful Mengi. Suspended none. Form WWLDWD. Leading scorer Adebayo 9. Sheffield United: Injured Grbic, Egan, Basham, Baldock, Jebbison. Doubtful T Davies, McBurnie. Suspended none. Form DLLDLL. Leading scorer McBurnie 4.","Luton have lost one of their past six and are out of the relegation zone, which is a remarkable achievement. They welcome the league’s bottom side on Saturday; a win would lift them to 23 points with 15 games remaining to secure another 17 for the traditional survival benchmark of 40. If everything goes their way, Rob Edwards’s side could even stand 15th at the end of the weekend, which would be a glorious boost to morale going into a tough run of games. This is a tight-knit group of players who are in great form but their next four games are against Manchester United, Liverpool, Manchester City (in the FA Cup) and Aston Villa, meaning a victory is vital to keep their heads above water. In what will be a tumultuous end to the season, with other clubs waiting on points deductions, beating rivals at home will be crucial and Luton know it. ",5,1,0,0,11,9,0,5,2,0,0,2,4,1,0,-1,0,0,9,5,-1
2024-02-10 15:00:00,2023_2024,Tottenham,Brighton,H,1.950819672131147,1.60655737704918,1.868852459016394,1.491803278688525,1.704918032786885,1.590163934426229,0.3442622950819672,0.3770491803278688,1.6,1.6,0.08196721311475397,0.1147540983606556,0.1147540983606556,-0.03278688524590168,0.0,0.4590163934426228,0.2622950819672132,0.1147540983606556,"Tottenham: Injured Sessegnon, Solomon. Doubtful Lo Celso. Suspended none. Form WLWDWD. Leading scorer Son 12. Brighton: Injured Enciso, João Pedro, Milner, March. Doubtful Veltman. Suspended none. Unavailable Adingra, Barco. Form DWDDLW. Leading scorer João Pedro 8.","Everybody knows how highly Ange Postecoglou rates Son Heung-min. The Tottenham manager never misses the opportunity to eulogise the player he appointed as his captain and is delighted to have him back after the Asian Cup; Son reported to the training ground on Thursday after South Korea’s shock semi-final defeat against Jordan. Will Postecoglou start him in Saturday’s home game against Brighton? The better question with regard to Son’s return is whether he can pick up where he left off with Richarlison. The latter felt his season – and Spurs career – turn when Postecoglou started him in the No 9 role against Newcastle in December, moving Son back out to the left wing. It was the prompt for Richarlison to embark on a run of nine goals in 10 matches. Son, who was in fine form for Spurs before his departure for the Asian Cup, had helped to ignite Richarlison’s purple patch by setting up the first of his two goals against Newcastle. ",2,1,0,0,11,12,0,4,1,0,2,9,8,1,-2,0,0,-2,2,4,-1
2024-02-10 15:00:00,2023_2024,Wolves,Brentford,A,1.114754098360656,1.557377049180328,1.5,1.416666666666667,1.19672131147541,1.35,-0.4426229508196722,0.08333333333333326,2.0,0.6,-0.3852459016393444,0.1407103825136611,-0.1532786885245903,-0.5259562841530054,1.4,-0.3019125683060111,-0.05737704918032782,0.1532786885245903,"Wolves: Injured none. Doubtful none. Suspended none. Form WWWDLW. Leading scorer Hwang 10. Brentford: Injured Mbeumo, Schade, Hickey, Dasilva, Henry. Doubtful none. Suspended none. Unavailable Onyeka, Wissa. Form LLLWLL. Leading scorer Mbeumo 7.","As the saying goes, one person’s loss is another person’s gain. For Hwang Hee-chan, there is the personal disappointment of South Korea’s shock exit at the Asian Cup to stomach but Wolves will welcome the forward back with open arms. Hwang returned to England on Wednesday and reported for training with his Wolves teammates on Thursday. If things were not going well already – Wolves are six points off sixth-placed Manchester United after victory at Chelsea – the return of Hwang, who has scored 10 league goals already this campaign, will only enhance the reinvigorated attack. Matheus Cunha, who scored a hat-trick last time out, Pedro Neto and Pablo Sarabia and an in-form Wolves side, managed by an impressive leader in Gary O’Neil, have another chance to bare their teeth against Brentford.",0,0,0,0,13,10,0,5,0,0,2,3,7,1,-5,0,0,-2,10,3,-1
2024-02-10 17:30:00,2023_2024,Nott'm Forest,Newcastle,A,1.081967213114754,1.786885245901639,1.901639344262295,1.147540983606557,0.9672131147540983,1.704918032786885,-0.7049180327868851,0.7540983606557377,1.4,0.8,-0.8196721311475408,0.639344262295082,-0.7377049180327868,-1.459016393442623,0.5999999999999999,-0.06557377049180313,0.1147540983606556,0.7377049180327868,"Nottingham Forest: Injured Montiel, Wood. Doubtful none. Suspended none. Unavailable Aina, Boly, Sangaré. Form LWWLLD. Leading scorer Wood 8. Newcastle: Injured Willock, Pope, Joelinton, Targett, Isak, Gordon, Anderson. Doubtful Lascelles. Suspended Tonali. Form LLLLWD. Leading scorer Isak 10.","The Matz Sels derby will take place on Saturday evening, a fixture few anticipated they would ever witness. The Belgian spent two seasons at Newcastle, the second out on loan at Anderlecht, but managed a mere nine appearances in their promotion season from the Championship in 2016-17 as he failed to convince Rafa Benítez he was better than the former Forest goalkeeper Karl Darlow. Since leaving St James’ Park, Sels has been a steady performer at Strasbourg but decided a crack at the Premier League was too good to turn down. Amid the chaos of the Forest goalkeeping department, Sels was immediately installed as No 1 against Bournemouth and looked steady enough compared to the underwhelming Matt Turner and Odysseas Vlachodimos. It might just help that his home debut will come against a team who did not think he was capable of being first choice. A little extra incentive goes a long way in football. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
